2026-07-07 21:26:36 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 21:26:36 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 21:26:37 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:26:48 | INFO     | aiogram.event | Update id=905840200 is handled. Duration 751 ms by bot id=8737871300
2026-07-07 21:27:01 | INFO     | aiogram.event | Update id=905840201 is handled. Duration 193 ms by bot id=8737871300
2026-07-07 21:27:07 | INFO     | aiogram.event | Update id=905840202 is handled. Duration 201 ms by bot id=8737871300
2026-07-07 21:27:12 | INFO     | aiogram.event | Update id=905840203 is handled. Duration 276 ms by bot id=8737871300
2026-07-07 21:27:37 | INFO     | aiogram.event | Update id=905840204 is handled. Duration 215 ms by bot id=8737871300
2026-07-07 21:27:46 | INFO     | aiogram.event | Update id=905840205 is handled. Duration 266 ms by bot id=8737871300
2026-07-07 21:27:55 | INFO     | aiogram.event | Update id=905840206 is handled. Duration 206 ms by bot id=8737871300
2026-07-07 21:29:03 | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientOSError: [WinError 121] Превышен таймаут семафора
2026-07-07 21:29:03 | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8737871300)
2026-07-07 21:29:20 | INFO     | aiogram.dispatcher | Connection established (tryings = 1, bot id = 8737871300)
2026-07-07 21:29:42 | INFO     | aiogram.event | Update id=905840207 is handled. Duration 574 ms by bot id=8737871300
2026-07-07 21:30:15 | INFO     | aiogram.event | Update id=905840208 is handled. Duration 192 ms by bot id=8737871300
2026-07-07 21:30:31 | INFO     | aiogram.event | Update id=905840209 is handled. Duration 1057 ms by bot id=8737871300
2026-07-07 21:31:31 | INFO     | aiogram.event | Update id=905840210 is handled. Duration 205 ms by bot id=8737871300
2026-07-07 21:31:43 | INFO     | aiogram.event | Update id=905840211 is handled. Duration 184 ms by bot id=8737871300
2026-07-07 21:31:54 | INFO     | aiogram.event | Update id=905840212 is handled. Duration 467 ms by bot id=8737871300
2026-07-07 21:35:31 | INFO     | aiogram.event | Update id=905840213 is handled. Duration 448 ms by bot id=8737871300
2026-07-07 21:35:33 | INFO     | aiogram.event | Update id=905840214 is handled. Duration 490 ms by bot id=8737871300
2026-07-07 21:35:41 | INFO     | aiogram.event | Update id=905840215 is handled. Duration 423 ms by bot id=8737871300
2026-07-07 21:35:44 | INFO     | aiogram.event | Update id=905840216 is handled. Duration 497 ms by bot id=8737871300
2026-07-07 21:36:04 | INFO     | aiogram.event | Update id=905840217 is handled. Duration 448 ms by bot id=8737871300
2026-07-07 21:36:13 | INFO     | aiogram.event | Update id=905840218 is handled. Duration 191 ms by bot id=8737871300
2026-07-07 21:36:22 | INFO     | aiogram.event | Update id=905840219 is handled. Duration 352 ms by bot id=8737871300
2026-07-07 21:36:26 | INFO     | aiogram.event | Update id=905840220 is handled. Duration 166 ms by bot id=8737871300
2026-07-07 21:36:29 | INFO     | aiogram.event | Update id=905840221 is handled. Duration 175 ms by bot id=8737871300
2026-07-07 21:36:33 | INFO     | aiogram.event | Update id=905840222 is handled. Duration 162 ms by bot id=8737871300
2026-07-07 21:36:37 | INFO     | aiogram.event | Update id=905840223 is handled. Duration 182 ms by bot id=8737871300
2026-07-07 21:36:39 | INFO     | aiogram.event | Update id=905840224 is handled. Duration 167 ms by bot id=8737871300
2026-07-07 21:36:40 | INFO     | aiogram.event | Update id=905840225 is handled. Duration 184 ms by bot id=8737871300
2026-07-07 21:36:41 | INFO     | aiogram.event | Update id=905840226 is handled. Duration 175 ms by bot id=8737871300
2026-07-07 21:36:43 | INFO     | aiogram.event | Update id=905840227 is handled. Duration 178 ms by bot id=8737871300
2026-07-07 21:36:46 | INFO     | aiogram.event | Update id=905840228 is handled. Duration 303 ms by bot id=8737871300
2026-07-07 21:36:49 | INFO     | aiogram.event | Update id=905840229 is handled. Duration 188 ms by bot id=8737871300
2026-07-07 21:36:53 | INFO     | aiogram.event | Update id=905840230 is handled. Duration 174 ms by bot id=8737871300
2026-07-07 21:36:54 | INFO     | aiogram.event | Update id=905840231 is handled. Duration 189 ms by bot id=8737871300
2026-07-07 21:36:56 | INFO     | aiogram.event | Update id=905840232 is handled. Duration 318 ms by bot id=8737871300
2026-07-07 21:36:58 | INFO     | aiogram.event | Update id=905840233 is handled. Duration 342 ms by bot id=8737871300
2026-07-07 21:37:01 | INFO     | aiogram.event | Update id=905840234 is handled. Duration 169 ms by bot id=8737871300
2026-07-07 21:37:03 | INFO     | aiogram.event | Update id=905840235 is handled. Duration 190 ms by bot id=8737871300
2026-07-07 21:37:08 | INFO     | aiogram.event | Update id=905840236 is handled. Duration 330 ms by bot id=8737871300
2026-07-07 21:37:14 | INFO     | aiogram.event | Update id=905840237 is handled. Duration 190 ms by bot id=8737871300
2026-07-07 21:37:16 | INFO     | aiogram.event | Update id=905840238 is handled. Duration 359 ms by bot id=8737871300
2026-07-07 21:37:22 | INFO     | aiogram.event | Update id=905840239 is handled. Duration 335 ms by bot id=8737871300
2026-07-07 21:37:23 | INFO     | aiogram.event | Update id=905840240 is handled. Duration 373 ms by bot id=8737871300
2026-07-07 21:37:25 | INFO     | aiogram.event | Update id=905840241 is handled. Duration 511 ms by bot id=8737871300
2026-07-07 21:37:29 | INFO     | aiogram.event | Update id=905840242 is handled. Duration 187 ms by bot id=8737871300
2026-07-07 21:37:30 | INFO     | aiogram.event | Update id=905840243 is not handled. Duration 4 ms by bot id=8737871300
2026-07-07 21:37:32 | INFO     | aiogram.event | Update id=905840244 is handled. Duration 502 ms by bot id=8737871300
2026-07-07 21:37:35 | INFO     | aiogram.event | Update id=905840245 is handled. Duration 285 ms by bot id=8737871300
2026-07-07 21:37:36 | INFO     | aiogram.event | Update id=905840246 is handled. Duration 159 ms by bot id=8737871300
2026-07-07 21:37:40 | INFO     | aiogram.event | Update id=905840247 is handled. Duration 423 ms by bot id=8737871300
2026-07-07 21:37:42 | INFO     | aiogram.event | Update id=905840248 is handled. Duration 442 ms by bot id=8737871300
2026-07-07 21:37:48 | INFO     | aiogram.event | Update id=905840249 is handled. Duration 271 ms by bot id=8737871300
2026-07-07 21:37:51 | INFO     | aiogram.event | Update id=905840250 is handled. Duration 314 ms by bot id=8737871300
2026-07-07 21:37:53 | INFO     | aiogram.event | Update id=905840251 is handled. Duration 565 ms by bot id=8737871300
2026-07-07 21:37:56 | INFO     | aiogram.event | Update id=905840252 is handled. Duration 167 ms by bot id=8737871300
2026-07-07 21:38:00 | INFO     | aiogram.event | Update id=905840253 is handled. Duration 396 ms by bot id=8737871300
2026-07-07 21:38:01 | INFO     | aiogram.event | Update id=905840254 is handled. Duration 512 ms by bot id=8737871300
2026-07-07 21:41:47 | INFO     | aiogram.event | Update id=905840255 is handled. Duration 423 ms by bot id=8737871300
2026-07-07 21:42:05 | INFO     | aiogram.event | Update id=905840256 is handled. Duration 192 ms by bot id=8737871300
2026-07-07 21:42:13 | INFO     | aiogram.event | Update id=905840257 is handled. Duration 174 ms by bot id=8737871300
2026-07-07 21:42:17 | INFO     | aiogram.event | Update id=905840258 is handled. Duration 189 ms by bot id=8737871300
2026-07-07 21:42:23 | INFO     | aiogram.event | Update id=905840259 is handled. Duration 269 ms by bot id=8737871300
2026-07-07 21:42:29 | INFO     | aiogram.event | Update id=905840260 is handled. Duration 208 ms by bot id=8737871300
2026-07-07 21:42:31 | INFO     | aiogram.event | Update id=905840261 is handled. Duration 197 ms by bot id=8737871300
2026-07-07 21:42:34 | INFO     | aiogram.event | Update id=905840262 is handled. Duration 197 ms by bot id=8737871300
2026-07-07 21:44:30 | INFO     | aiogram.event | Update id=905840263 is handled. Duration 217 ms by bot id=8737871300
2026-07-07 21:44:33 | INFO     | aiogram.event | Update id=905840264 is handled. Duration 520 ms by bot id=8737871300
2026-07-07 21:44:39 | INFO     | aiogram.event | Update id=905840265 is handled. Duration 182 ms by bot id=8737871300
2026-07-07 21:44:43 | INFO     | aiogram.event | Update id=905840266 is handled. Duration 202 ms by bot id=8737871300
2026-07-07 21:44:51 | INFO     | aiogram.event | Update id=905840267 is handled. Duration 215 ms by bot id=8737871300
2026-07-07 21:44:54 | INFO     | aiogram.event | Update id=905840268 is not handled. Duration 8 ms by bot id=8737871300
2026-07-07 21:46:30 | INFO     | aiogram.event | Update id=905840269 is handled. Duration 161 ms by bot id=8737871300
2026-07-07 21:52:53 | INFO     | aiogram.dispatcher | Polling stopped
2026-07-07 21:52:53 | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-07-07 21:52:53 | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8737871300)
2026-07-07 21:52:53 | INFO     | __main__ | Bot to'xtatildi.
2026-07-07 21:52:53 | INFO     | aiogram.dispatcher | Polling stopped for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:52:53 | INFO     | __main__ | Bot foydalanuvchi tomonidan to'xtatildi.
2026-07-07 21:53:02 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 21:53:02 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 21:53:02 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:53:34 | INFO     | aiogram.event | Update id=905840270 is handled. Duration 663 ms by bot id=8737871300
2026-07-07 21:53:39 | INFO     | aiogram.event | Update id=905840271 is handled. Duration 192 ms by bot id=8737871300
2026-07-07 21:53:41 | INFO     | aiogram.event | Update id=905840272 is handled. Duration 213 ms by bot id=8737871300
2026-07-07 21:53:42 | INFO     | aiogram.event | Update id=905840273 is handled. Duration 206 ms by bot id=8737871300
2026-07-07 21:53:43 | INFO     | aiogram.event | Update id=905840274 is handled. Duration 181 ms by bot id=8737871300
2026-07-07 21:53:47 | INFO     | aiogram.event | Update id=905840275 is handled. Duration 209 ms by bot id=8737871300
2026-07-07 21:53:52 | INFO     | aiogram.event | Update id=905840276 is handled. Duration 193 ms by bot id=8737871300
2026-07-07 21:53:54 | INFO     | aiogram.event | Update id=905840277 is handled. Duration 227 ms by bot id=8737871300
2026-07-07 21:56:00 | INFO     | aiogram.event | Update id=905840278 is handled. Duration 371 ms by bot id=8737871300
2026-07-07 21:56:02 | INFO     | aiogram.event | Update id=905840279 is handled. Duration 225 ms by bot id=8737871300
2026-07-07 21:56:17 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 21:56:17 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 21:56:17 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:56:18 | INFO     | aiogram.event | Update id=905840281 is not handled. Duration 5 ms by bot id=8737871300
2026-07-07 21:56:22 | INFO     | aiogram.event | Update id=905840282 is handled. Duration 604 ms by bot id=8737871300
2026-07-07 21:56:24 | INFO     | aiogram.event | Update id=905840283 is handled. Duration 200 ms by bot id=8737871300
2026-07-07 21:56:26 | INFO     | aiogram.event | Update id=905840284 is handled. Duration 341 ms by bot id=8737871300
2026-07-07 21:56:27 | INFO     | aiogram.event | Update id=905840285 is handled. Duration 178 ms by bot id=8737871300
2026-07-07 21:56:28 | INFO     | aiogram.event | Update id=905840286 is handled. Duration 302 ms by bot id=8737871300
2026-07-07 21:56:29 | INFO     | aiogram.event | Update id=905840287 is handled. Duration 227 ms by bot id=8737871300
2026-07-07 21:56:33 | INFO     | aiogram.event | Update id=905840288 is handled. Duration 194 ms by bot id=8737871300
2026-07-07 21:56:34 | INFO     | aiogram.event | Update id=905840289 is handled. Duration 210 ms by bot id=8737871300
2026-07-07 21:56:35 | INFO     | aiogram.event | Update id=905840290 is handled. Duration 604 ms by bot id=8737871300
2026-07-07 21:56:35 | INFO     | aiogram.event | Update id=905840291 is handled. Duration 187 ms by bot id=8737871300
2026-07-07 21:56:36 | INFO     | aiogram.event | Update id=905840292 is handled. Duration 211 ms by bot id=8737871300
2026-07-07 21:58:59 | INFO     | aiogram.dispatcher | Polling stopped
2026-07-07 21:58:59 | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-07-07 21:58:59 | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8737871300)
2026-07-07 21:58:59 | INFO     | __main__ | Bot to'xtatildi.
2026-07-07 21:58:59 | INFO     | aiogram.dispatcher | Polling stopped for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:58:59 | INFO     | __main__ | Bot foydalanuvchi tomonidan to'xtatildi.
2026-07-07 21:59:13 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 21:59:13 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 21:59:13 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 21:59:18 | INFO     | aiogram.event | Update id=905840293 is handled. Duration 575 ms by bot id=8737871300
2026-07-07 21:59:20 | INFO     | aiogram.event | Update id=905840294 is handled. Duration 184 ms by bot id=8737871300
2026-07-07 21:59:22 | INFO     | aiogram.event | Update id=905840295 is handled. Duration 173 ms by bot id=8737871300
2026-07-07 21:59:24 | INFO     | aiogram.event | Update id=905840296 is handled. Duration 196 ms by bot id=8737871300
2026-07-07 21:59:25 | INFO     | aiogram.event | Update id=905840297 is handled. Duration 200 ms by bot id=8737871300
2026-07-07 21:59:27 | INFO     | aiogram.event | Update id=905840298 is handled. Duration 454 ms by bot id=8737871300
2026-07-07 21:59:34 | INFO     | aiogram.event | Update id=905840299 is handled. Duration 363 ms by bot id=8737871300
2026-07-07 21:59:38 | INFO     | aiogram.event | Update id=905840300 is handled. Duration 385 ms by bot id=8737871300
2026-07-07 21:59:39 | INFO     | aiogram.event | Update id=905840301 is handled. Duration 537 ms by bot id=8737871300
2026-07-07 21:59:45 | INFO     | aiogram.event | Update id=905840302 is handled. Duration 488 ms by bot id=8737871300
2026-07-07 21:59:49 | INFO     | aiogram.event | Update id=905840303 is handled. Duration 452 ms by bot id=8737871300
2026-07-07 21:59:55 | INFO     | aiogram.event | Update id=905840304 is handled. Duration 382 ms by bot id=8737871300
2026-07-07 21:59:58 | INFO     | aiogram.event | Update id=905840305 is handled. Duration 372 ms by bot id=8737871300
2026-07-07 22:00:00 | INFO     | aiogram.event | Update id=905840306 is handled. Duration 186 ms by bot id=8737871300
2026-07-07 22:00:03 | INFO     | aiogram.event | Update id=905840307 is handled. Duration 173 ms by bot id=8737871300
2026-07-07 22:00:07 | INFO     | aiogram.event | Update id=905840308 is handled. Duration 373 ms by bot id=8737871300
2026-07-07 22:00:08 | INFO     | aiogram.event | Update id=905840309 is handled. Duration 177 ms by bot id=8737871300
2026-07-07 22:00:11 | INFO     | aiogram.event | Update id=905840310 is handled. Duration 376 ms by bot id=8737871300
2026-07-07 22:00:14 | INFO     | aiogram.event | Update id=905840311 is handled. Duration 196 ms by bot id=8737871300
2026-07-07 22:00:17 | INFO     | aiogram.event | Update id=905840312 is handled. Duration 485 ms by bot id=8737871300
2026-07-07 22:02:40 | INFO     | aiogram.dispatcher | Polling stopped
2026-07-07 22:02:40 | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-07-07 22:02:40 | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8737871300)
2026-07-07 22:02:41 | INFO     | __main__ | Bot to'xtatildi.
2026-07-07 22:02:41 | INFO     | aiogram.dispatcher | Polling stopped for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 22:02:41 | INFO     | __main__ | Bot foydalanuvchi tomonidan to'xtatildi.
2026-07-07 22:02:56 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 22:02:56 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 22:02:56 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 22:03:34 | INFO     | aiogram.event | Update id=905840313 is handled. Duration 692 ms by bot id=8737871300
2026-07-07 22:03:36 | INFO     | aiogram.event | Update id=905840314 is handled. Duration 183 ms by bot id=8737871300
2026-07-07 22:03:37 | INFO     | aiogram.event | Update id=905840315 is handled. Duration 221 ms by bot id=8737871300
2026-07-07 22:03:39 | INFO     | aiogram.event | Update id=905840316 is handled. Duration 223 ms by bot id=8737871300
2026-07-07 22:03:41 | INFO     | aiogram.event | Update id=905840317 is handled. Duration 507 ms by bot id=8737871300
2026-07-07 22:03:44 | INFO     | aiogram.event | Update id=905840318 is handled. Duration 232 ms by bot id=8737871300
2026-07-07 22:03:46 | INFO     | aiogram.event | Update id=905840319 is handled. Duration 574 ms by bot id=8737871300
2026-07-07 22:03:47 | INFO     | aiogram.event | Update id=905840320 is handled. Duration 415 ms by bot id=8737871300
2026-07-07 22:03:49 | INFO     | aiogram.event | Update id=905840321 is handled. Duration 178 ms by bot id=8737871300
2026-07-07 22:05:22 | INFO     | aiogram.dispatcher | Polling stopped
2026-07-07 22:05:22 | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ServerDisconnectedError: Server disconnected
2026-07-07 22:05:22 | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8737871300)
2026-07-07 22:05:23 | INFO     | __main__ | Bot to'xtatildi.
2026-07-07 22:05:23 | INFO     | aiogram.dispatcher | Polling stopped for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
2026-07-07 22:05:23 | INFO     | __main__ | Bot foydalanuvchi tomonidan to'xtatildi.
2026-07-07 22:05:35 | INFO     | __main__ | Baza ulandi: data/database.db
2026-07-07 22:05:35 | INFO     | aiogram.dispatcher | Start polling
2026-07-07 22:05:35 | INFO     | aiogram.dispatcher | Run polling for bot @uzbmediakino_bot id=8737871300 - 'UZB MEDIA'
